species,LONGITUDE,LATITUDE
species,76.7327879,11.2152276
species,76.7328501,11.2045034
species,76.7329517,10.08665
species,76.7333463,11.0533449
species,76.7335329,11.1189839
species,76.7336215,10.0408623
species,76.733688,11.390502
species,76.7338049,9.7398505
species,76.733849,10.421108
species,76.7339217,10.5574913
species,76.733956,11.41325
species,76.7339748,11.0555536
species,76.7340277,11.3997866
species,76.7340331,11.3843335
species,76.734035,9.7583283
species,76.7340732,11.3156191
species,76.734127,10.323589
species,76.7342055,10.4239872
species,76.7342663,9.7652911
species,76.7343575,11.2513789
species,76.734457,11.117058
species,76.734463,10.0676327
species,76.7344903,11.2775419
species,76.7346219,10.9848033
species,76.7347782,11.1062387
species,76.7347783,11.2577533
species,76.7348024,11.4105944
species,76.7348161,10.1513439
species,76.734817,10.24991
species,76.7350833,10.9710408
species,76.7350929,11.1205152
species,76.7351393,11.0388396
species,76.7351501,10.9387478
species,76.7351984,10.4258693
species,76.7352676,11.0539355
species,76.735275,10.980686
species,76.7353177,11.2171534
species,76.7353533,9.760815
species,76.7353667,10.9780305
species,76.735463,10.9687315
species,76.7358139,11.4007286
species,76.735824,10.931499
species,76.7359321,10.9829537
species,76.7359505,11.4046663
species,76.7359691,11.2852053
species,76.736009,10.9972168
species,76.7360633,9.7632867
species,76.7360679,11.1589099
species,76.7362256,10.8493706
species,76.736265,11.430658
species,76.7363043,10.0505473
species,76.7363594,10.2558049
species,76.736385,9.7572133
species,76.736428,11.402704
species,76.7364344,10.4224076
species,76.736454,11.411605
species,76.7364927,11.1223522
species,76.7366167,11.2936067
species,76.7366477,11.4093124
species,76.7366695,10.0831466
species,76.7367641,11.3838146
species,76.73678,11.3200983
species,76.7368094,11.338985
species,76.736835,10.0915846
species,76.736917,10.287636
species,76.736955,10.9797868
species,76.7370463,10.1619923
species,76.7372991,10.1274418
species,76.737306,11.253336
species,76.73738,11.1080033
species,76.737494,10.152338
species,76.7375983,10.98581
species,76.7376207,10.204229
species,76.7377508,11.0394349
species,76.737824,10.9766086
species,76.7379278,11.3309108
species,76.737992,11.1236385
species,76.73803,11.407679
species,76.7381769,11.3817567
species,76.7382903,11.2884225
species,76.7384555,10.8505969
species,76.7385578,10.0399366
species,76.7387392,10.9823091
species,76.7389379,11.3836281
species,76.7389558,10.9783575
species,76.739055,10.937392
species,76.7391175,10.0013578
species,76.7391177,10.9336366
species,76.7391967,9.75883
species,76.739502,10.5593721
species,76.7395422,10.1270067
species,76.7396935,11.0535332
species,76.7398118,10.9704591
species,76.7398459,10.1643046
species,76.7399495,10.3938119
species,76.7399521,10.2051859
species,76.7401048,11.2917942
species,76.7401283,10.9849622
species,76.7401336,10.5100899
species,76.7401448,11.1362023
species,76.740194,11.3101195
species,76.7402979,11.3082541
species,76.7404324,10.4683886
species,76.7404332,10.9721547
species,76.740885,11.3165517
species,76.7409262,10.5074405
species,76.74093,11.320165
species,76.7409934,11.2207093
species,76.7410271,11.4677674
species,76.7410469,10.4534605
species,76.7410684,10.4656724
species,76.741122,10.1532531
species,76.7411224,10.5313878
species,76.7413949,11.5240829
species,76.7414427,11.2257963
species,76.7414507,10.9366718
species,76.741494,10.308507
species,76.7415404,11.2865971
species,76.7415705,11.0539596
species,76.7415716,9.8226282
species,76.7415936,11.3828227
species,76.741603,10.450303
species,76.7417979,10.9519361
species,76.7418772,10.2052755
species,76.7419803,11.0100286
species,76.7420463,10.9629041
species,76.7420792,10.3926275
species,76.7421099,10.1278608
species,76.7426386,10.9784898
species,76.7428444,10.1362766
species,76.7429968,10.1303438
species,76.7433042,10.0870033
species,76.7434277,10.1189854
species,76.7434517,10.8533132
species,76.743455,10.0901033
species,76.743536,11.1396662
species,76.7436111,11.2263889
species,76.7436906,11.1005365
species,76.7437059,10.4550621
species,76.7438103,11.3753979
species,76.7438234,10.9358322
species,76.7438844,10.5172466
species,76.743907,10.083127
species,76.7439163,10.5322705
species,76.7442089,11.1054522
species,76.7442849,10.3921627
species,76.7442988,11.0518322
species,76.7444869,10.0506508
species,76.7445123,11.3066556
species,76.74452,10.07798
species,76.7445338,9.8090831
species,76.7446008,10.9306913
species,76.7446064,10.0712382
species,76.744978,11.3787259
species,76.7450437,10.1306144
species,76.7450581,11.3279168
species,76.7450647,11.096704
species,76.7452966,11.0556019
species,76.7453693,10.5338729
species,76.7454519,10.9391034
species,76.7454886,10.9643807
species,76.7455692,10.0899425
species,76.7456481,11.1659589
species,76.7457163,9.8382706
species,76.746114,11.3349164
species,76.7462397,10.2992968
species,76.7463843,10.5163307
species,76.746385,10.0853192
species,76.7465508,9.8365903
species,76.7465804,11.2036004
species,76.7466876,11.0990001
species,76.7467003,10.4682688
species,76.7467117,11.1185587
species,76.7468976,10.8544921
species,76.7469722,11.1166618
species,76.747006,11.378615
species,76.7470308,10.0836333
species,76.7470765,11.0902862
species,76.747155,11.094045
species,76.7471838,10.1561566
species,76.7472053,11.0968405
species,76.7473249,10.5222339
species,76.7474428,10.5204195
species,76.7474614,11.3110315
species,76.7474823,10.4162782
species,76.7475069,11.4057675
species,76.747667,11.1403679
species,76.7476905,10.128898
species,76.7477357,11.0036119
species,76.7478565,10.9639951
species,76.7480478,11.0924192
species,76.7480636,11.129771
species,76.7482785,10.9204836
species,76.7482959,10.1258974
species,76.74837,11.099917
species,76.7484435,11.1373445
species,76.748465,9.8371956
species,76.7485548,11.376698
species,76.7486858,10.9656924
species,76.7488527,11.1157453
species,76.748879,10.3017191
species,76.7488817,9.7840908
species,76.7491522,10.5211726
species,76.7491842,10.0797417
species,76.749262,10.141072
species,76.7494583,11.3843293
species,76.7495763,10.9157487
species,76.7495798,10.3651349
species,76.7496807,11.0983202
species,76.7497267,10.0764608
species,76.74981,11.09347
species,76.7498345,11.4063924
species,76.7498367,10.0889883
species,76.7502154,10.1285724
species,76.7502494,10.4472809
species,76.7502885,10.9178307
species,76.7503327,10.4326192
species,76.7504126,10.0413675
species,76.7504163,10.5193073
species,76.7506008,10.0869117
species,76.7507683,10.4306861
species,76.7508437,10.966281
species,76.7509174,11.1193167
species,76.7509248,10.9407576
species,76.7510006,10.4762348
species,76.751074,10.3744002
species,76.7514517,10.4457567
species,76.7515397,10.2460058
species,76.7519793,11.0339409
species,76.75231,11.0003267
species,76.7523763,10.9585446
species,76.752379,10.854396
species,76.752538,11.382129
species,76.7525918,11.5424278
species,76.7526417,10.0756692
species,76.752719,11.1023932
species,76.7527829,10.4421066
species,76.7528433,10.0872067
species,76.7528825,11.0860275
species,76.7529244,11.1132493
species,76.7530019,10.4440081
species,76.753306,10.912631
species,76.753389,10.927247
species,76.75341,11.3286033
species,76.7535245,9.7149157
species,76.7535567,10.2771708
species,76.7536117,10.9821247
species,76.7537142,10.1202661
species,76.7538712,10.9228924
species,76.7539504,10.4196148
species,76.754045,9.8367633
species,76.7540717,10.9157986
species,76.7542474,10.9393658
species,76.7543284,11.2317341
species,76.7545595,11.2090136
species,76.7545867,10.1273569
species,76.7546567,11.346885
species,76.7546776,11.3328896
species,76.75477,11.1133267
species,76.7548549,11.2141646
species,76.7548807,11.1152084
species,76.7548917,10.941575
species,76.7549296,11.4061505
species,76.7549553,10.854373
species,76.7550289,10.1173778
species,76.7552904,10.9294506
species,76.7553142,10.9501872
species,76.7553841,10.4428957
species,76.7554226,10.9136969
species,76.7554235,11.144719
species,76.7555805,10.4158635
species,76.7556,10.1207533
species,76.7556944,10.0506205
species,76.7557548,10.1248548
species,76.7559084,10.0319623
species,76.7562517,10.9266607
species,76.7563216,11.210829
species,76.7563993,10.1224187
species,76.7564176,11.2131941
species,76.75648,10.0873492
species,76.7566208,10.3132885
species,76.7568805,10.525728
species,76.7569374,11.5553667
species,76.757001,11.5433932
species,76.7570249,11.3747144
species,76.757062,10.30275
species,76.7570778,10.9377561
species,76.7571811,9.9940334
species,76.75723,10.925
species,76.7576011,10.1199152
species,76.7576873,10.058424
species,76.7577633,10.04951
species,76.7578167,10.8159551
species,76.7579921,10.1299838
species,76.7580506,11.0317454
species,76.7582345,10.2422895
species,76.758285,10.127611
species,76.758519,10.122644
species,76.758728,10.3068126
species,76.758728,11.3130942
species,76.758775,10.1684332
species,76.7588859,11.3735099
species,76.7589981,9.8574449
species,76.7590177,10.4765946
species,76.7593,10.11786
species,76.7593718,11.1023151
species,76.7594455,9.7840201
species,76.75947,10.12508
species,76.7595383,10.1201333
species,76.7596191,10.8151889
species,76.7597466,10.9796018
species,76.7599515,11.0318287
species,76.7599858,10.3036475
species,76.7601265,11.2096046
species,76.760163,10.126777
species,76.7603995,10.4202872
species,76.7604508,9.7560967
species,76.7604935,11.4078454
species,76.7606082,11.1219261
species,76.7606983,11.3563367
species,76.7611003,10.8167981
species,76.7611273,9.8318554
species,76.7611991,10.124159
species,76.7612815,9.8288733
species,76.7616259,10.0489001
species,76.7617531,10.1679789
species,76.7618008,11.3854142
species,76.761853,10.303533
species,76.7621287,11.0315874
species,76.7621873,9.854589
species,76.7622909,10.1204828
species,76.7625484,11.4346968
species,76.7626333,10.8202074
species,76.762805,10.3013236
species,76.7628444,10.4198588
species,76.762857,11.356194
species,76.7629335,9.8332355
species,76.7630642,9.7666712
species,76.7630674,11.2537649
species,76.7633743,9.8060112
species,76.7634964,10.0532555
species,76.7635185,9.7432766
species,76.763565,10.1251875
species,76.7636738,10.1230784
species,76.763906,11.1111275
species,76.763985,9.8389467
species,76.7642554,10.1200751
species,76.7642645,10.8210254
species,76.7642789,11.0318485
species,76.7644241,9.9858632
species,76.7644968,10.0666692
species,76.764608,9.876784
species,76.7646881,9.8310487
species,76.7647216,11.210963
species,76.7647261,9.7402428
species,76.7649078,11.1015992
species,76.7650606,10.8181216
species,76.7652668,10.816166
species,76.7653932,11.0415578
species,76.7654239,9.7979659
species,76.765424,10.128565
species,76.7654581,10.1254508
species,76.765498,10.376353
species,76.7657356,9.7040351
species,76.7659177,11.3571569
species,76.7661524,10.1228365
species,76.7661685,11.0327743
species,76.7662927,10.8249608
species,76.7663082,11.0355837
species,76.7665239,11.3669797
species,76.766833,9.850697
species,76.7668712,11.0435372
species,76.7668902,11.3895016
species,76.7671025,10.478682
species,76.7671049,10.0652017
species,76.7672088,11.3704333
species,76.767369,9.8621038
species,76.7674619,11.0340663
species,76.7674878,11.3785047
species,76.7676973,10.3018457
species,76.7677286,9.9837165
species,76.7677417,10.9903983
species,76.7678818,10.9854603
species,76.7679431,10.4465207
species,76.7679441,9.980643
species,76.767986,10.129036
species,76.768182,10.1242388
species,76.7683337,11.2112715
species,76.7683389,11.3644677
species,76.7685217,11.3588883
species,76.76853,10.05288
species,76.7685533,11.1114667
species,76.768555,10.9706983
species,76.7686111,11.4913889
species,76.7686415,11.0354995
species,76.7688131,10.4439534
species,76.7689013,10.1263189
species,76.7691296,11.3671298
species,76.769181,9.997851
species,76.7694486,11.4076135
species,76.7697144,11.503239
species,76.7698169,10.9472522
species,76.7699189,9.7474866
species,76.76993,10.38838
species,76.7699546,11.3944381
species,76.7699991,10.4501422
species,76.7700869,10.9672902
species,76.7701746,11.0368637
species,76.7702274,10.4761487
species,76.7703152,11.1189489
species,76.7703173,11.3628988
species,76.7705207,11.0422014
species,76.7705717,10.1277558
species,76.770645,11.505933
species,76.7706486,9.7495301
species,76.7706495,11.1046496
species,76.7708862,10.0530011
species,76.7708942,9.6935171
species,76.770912,10.4041416
species,76.7709448,10.12005
species,76.7709517,11.5157733
species,76.7710492,11.209491
species,76.7712584,11.4896731
species,76.7712728,10.3989688
species,76.7716567,10.9476467
species,76.77169,10.16753
species,76.7716925,11.0381623
species,76.7719453,11.3658321
species,76.7720801,9.7909157
species,76.7721912,11.0411945
species,76.7722688,10.5191226
species,76.772298,9.994251
species,76.772304,10.9404623
species,76.7724178,11.3570947
species,76.7727178,10.3976487
species,76.7727708,10.1691665
species,76.7727941,10.5073928
species,76.7728467,10.5161733
species,76.7729728,10.0264246
species,76.772995,10.5207733
species,76.7731766,11.1067457
species,76.77324,10.42477
species,76.7732873,11.0392025
species,76.7733192,11.3179335
species,76.7733833,10.987715
species,76.7735492,11.3624818
species,76.773567,11.3694857
species,76.7736808,10.392458
